,words,cos,id,brand,hash_similarity,match,predicted_match,predicted_scores
1728,1.0,1.0,0.0,0.0,0.0,0,1,0.9406661522939671
64,0.6666666666666666,0.5647764938095019,0.0,0.0,0.0625,0,1,0.6337928248785837
353,0.0,0.0,0.0,0.0,0.0625,1,0,0.07685229406857892
936,0.375,0.2004778216459598,0.0,0.0,0.0625,1,0,0.20635575584886998
1667,0.2857142857142857,0.1855102513492953,0.0,0.0,0.0,1,0,0.18207071780095385
1064,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.40866735463231263
1733,1.0,1.0,0.0,0.0,0.0625,0,1,0.9430194145130185
907,0.25,0.1295236088524055,0.0,0.0,0.1875,1,0,0.15966444401070942
300,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.1944756956195266
526,0.6,0.4470966558857145,0.0,0.0,0.625,0,1,0.5830253888221125
931,0.4545454545454545,0.4594434089396285,0.0,0.0,0.125,1,0,0.4965953961081732
1030,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.40866735463231263
987,0.125,0.2144392237996479,0.0,0.0,0.5625,1,0,0.2597625516379076
1169,0.75,0.4459692238182509,0.0,0.0,0.0,1,0,0.49175190115682277
1154,0.4285714285714285,0.3287473884942528,0.0,0.0,0.4375,1,0,0.3908539901272337
1136,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.27935371852106267
1255,0.6666666666666666,0.525627789040171,0.0,0.0,0.0,0,1,0.5783101694286227
1103,0.5714285714285714,0.3360083470963798,0.0,0.0,0.0,1,0,0.3439911020875067
166,0.7142857142857143,0.560877371509687,0.0,0.0,0.0,0,1,0.624316682645898
1172,1.0,0.2871340831857171,0.0,0.0,0.0625,1,0,0.3434013001462605
1599,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.30181665617213976
48,0.5,0.4922800625245037,0.0,0.0,0.125,0,1,0.5413536273708962
1005,0.1666666666666666,0.0847397761251631,0.0,0.0,0.8125,1,0,0.18463419743122328
1704,0.75,0.5857646335426198,0.0,0.0,0.5,0,1,0.7287315751907208
