,words,cos,id,brand,hash_similarity,match,predicted_match,predicted_scores
186,0.125,0.1349794959109834,0.0,0.0,0.0,1,0,0.06784943533670997
1064,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.4278918918918919
907,0.25,0.1295236088524055,0.0,0.0,0.1875,1,0,0.16230586996578047
289,0.5,0.1957477206981967,0.0,0.0,0.0,1,0,0.2107347858540979
297,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.2107347858540979
91,1.0,0.7905367662118223,0.0,0.0,0.0,0,1,0.5123888457221791
913,0.3333333333333333,0.1529018996209445,0.0,0.0,0.0,1,0,0.29820089403425293
865,0.7272727272727273,0.7889260105221398,0.0,1.0,0.0,1,0,0.47692307692307695
63,0.6666666666666666,0.5647764938095019,0.0,0.0,0.0625,0,1,0.6230573870573871
1037,0.3333333333333333,0.2740723196931727,0.0,0.0,0.0625,1,0,0.458142148667444
1747,0.7777777777777778,0.5799132975281356,0.0,0.0,0.0,0,1,0.6230573870573871
1782,0.8461538461538461,0.6829936516023928,0.0,0.0,0.0,0,1,0.7335220335220335
1262,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9675963736470979
1740,0.625,0.4594434089396285,0.0,0.0,0.125,1,0,0.4746631171288705
329,0.5,0.40852100571141,0.0,0.0,0.1875,1,0,0.34394668641243986
253,0.4444444444444444,0.4385732317050996,0.0,0.0,0.125,1,0,0.37994220635730075
1156,0.3333333333333333,0.2201723988260921,0.0,0.0,0.0,1,0,0.29820089403425293
1122,0.375,0.2799396732390524,0.0,0.0,0.0625,1,0,0.458142148667444
336,0.0,0.0,0.0,0.0,0.125,1,0,0.1262905442952824
166,0.7142857142857143,0.560877371509687,0.0,0.0,0.0,0,1,0.6230573870573871
1273,0.0,0.0,0.0,0.0,0.0,1,0,0.08390223618689314
1606,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.29820089403425293
730,0.4285714285714285,0.4785559914116875,0.0,1.0,0.0,0,1,0.6245563745563746
955,0.3333333333333333,0.2677172421743647,0.0,0.0,0.125,1,0,0.458142148667444
424,0.9,0.7210990806449099,0.0,0.0,0.0625,0,1,0.5719058719058719
187,0.125,0.1744182565168963,0.0,0.0,0.0,1,0,0.2013990433388727
667,0.6666666666666666,0.681907800251979,0.0,0.0,0.0,0,1,0.6230573870573871
1016,0.3636363636363636,0.315452769414226,0.0,0.0,0.125,1,0,0.458142148667444
952,0.3333333333333333,0.2539300032678581,0.0,0.0,0.125,1,0,0.458142148667444
1118,0.2857142857142857,0.3144741906883965,0.0,0.0,0.0625,1,0,0.40807479348109466
1003,0.4,0.3821053592894612,0.0,0.0,0.375,1,0,0.37994220635730075
1089,0.5,0.4272806202149183,0.0,0.0,0.1875,1,0,0.34394668641243986
943,0.3,0.4328635002271811,0.0,0.0,0.25,1,0,0.38776399740693984
536,0.6666666666666666,0.4908493650252986,0.0,0.0,0.25,0,1,0.5586083226083226
324,0.064516129032258,0.2032406433607844,0.0,0.0,0.125,1,0,0.24378735144726194
1761,0.6666666666666666,0.681907800251979,0.0,0.0,0.0,0,1,0.6230573870573871
1020,0.6666666666666666,0.3710495083175786,0.0,0.0,0.0625,1,0,0.4278918918918919
300,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.2107347858540979
957,0.1666666666666666,0.0932186005054357,0.0,0.0,0.0625,1,0,0.11023774344509919
1700,0.6666666666666666,0.5427300610387755,0.0,0.0,0.0,0,1,0.6230573870573871
970,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.2845747801075215
1721,0.75,0.6607277279172508,0.0,0.0,0.0,0,1,0.6230573870573871
1310,0.75,0.6607277279172508,0.0,0.0,0.0,0,1,0.6230573870573871
1015,0.4545454545454545,0.3446087957970015,0.0,1.0,0.0,1,0,0.33443756709112576
914,0.2307692307692307,0.1295236088524055,0.0,0.0,0.1875,1,0,0.16230586996578047
304,0.2,0.1825311891659405,0.0,0.0,0.0,1,0,0.2013990433388727
1718,0.6,0.5521658851245338,0.0,0.0,0.3125,0,1,0.5391121815779351
65,0.6666666666666666,0.5321236023417115,0.0,0.0,0.1875,0,1,0.6230573870573871
1171,0.2857142857142857,0.385641551207,0.0,0.0,0.5,1,0,0.38776399740693984
1184,0.625,0.5461901327794444,0.0,0.0,0.375,1,0,0.3425309849967384
1229,0.8,0.6609990818612781,0.0,0.0,0.0,0,1,0.6230573870573871
1017,0.4,0.4461875838629021,0.0,1.0,0.0,1,0,0.42980499334090494
165,0.375,0.4324243167726859,0.0,0.0,0.125,0,1,0.5020389866819291
868,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.458142148667444
619,0.4285714285714285,0.4745241749573945,0.0,0.0,0.0,0,1,0.620182446597541
1071,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.4278918918918919
333,0.2857142857142857,0.1748239073993968,0.0,0.0,0.1875,1,0,0.19288492006337318
1737,0.7142857142857143,0.5132617049224909,0.0,0.0,0.0625,0,1,0.6230573870573871
1665,0.2857142857142857,0.1855102513492953,0.0,0.0,0.0,1,0,0.24813353884790357
398,0.8181818181818182,0.7362880531737312,0.0,1.0,0.8125,0,1,0.5821428571428572
1247,0.75,0.6120639639763392,0.0,0.0,0.0,0,1,0.6230573870573871
1075,0.3333333333333333,0.2858486452626821,0.0,0.0,0.0625,1,0,0.458142148667444
876,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.458142148667444
305,0.25,0.1957477206981967,0.0,0.0,0.0,1,0,0.10849951397525494
1263,0.8,0.8364505476656992,0.0,0.0,0.0,0,1,0.653283950617284
341,0.0,0.0,0.0,0.0,0.1875,1,0,0.1262905442952824
1506,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.342097732048738
1259,1.0,0.8881436818779986,0.0,0.0,0.0,0,1,0.6388501962770673
1193,0.2222222222222222,0.0929515506745328,0.0,0.0,0.125,1,0,0.16230586996578047
1764,0.8181818181818182,0.8287397064000568,0.0,0.0,0.25,0,1,0.8199506172839506
1082,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.4278918918918919
1135,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.40807479348109466
1240,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9675963736470979
214,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.34394668641243986
64,0.6666666666666666,0.5647764938095019,0.0,0.0,0.0625,0,1,0.6230573870573871
1019,0.5555555555555556,0.4708734702068257,0.0,0.0,0.0,1,0,0.4746631171288705
1387,0.8,0.5730321737416023,0.0,0.0,0.0,0,1,0.6230573870573871
104,0.3333333333333333,0.3832585994419232,0.0,0.0,0.0625,0,1,0.5020389866819291
939,0.375,0.2004778216459598,0.0,0.0,0.0625,1,0,0.458142148667444
959,0.4285714285714285,0.3902710728291465,0.0,0.0,0.0,1,0,0.342097732048738
190,0.2,0.1136213542963381,0.0,0.0,0.0,1,0,0.06784943533670997
1049,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.4278918918918919
308,0.0,0.0,0.0,0.0,0.0625,1,0,0.1262905442952824
969,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.2845747801075215
1154,0.4285714285714285,0.3287473884942528,0.0,0.0,0.4375,1,0,0.2845747801075215
1239,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9675963736470979
334,0.2857142857142857,0.2994214034410876,0.0,0.0,0.1875,1,0,0.40807479348109466
1070,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.4278918918918919
1207,0.75,0.6149457233510158,0.0,0.0,0.0,0,1,0.6230573870573871
917,0.3333333333333333,0.1455392466980153,0.0,0.0,0.0625,1,0,0.3096189419163892
933,0.5,0.3442410065251526,0.0,0.0,0.0,1,0,0.2107347858540979
244,0.3333333333333333,0.2053634224556723,0.0,0.0,0.0,1,0,0.29820089403425293
1010,0.2222222222222222,0.1484382654244083,0.0,0.0,0.4375,1,0,0.07532840722495895
1221,0.75,0.5870076167661074,0.0,0.0,0.0,0,1,0.6230573870573871
215,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.34394668641243986
1379,0.8571428571428571,0.6128196842180642,0.0,0.0,0.0,0,1,0.7335220335220335
353,0.0,0.0,0.0,0.0,0.0625,1,0,0.1262905442952824
1509,0.3333333333333333,0.4349618651108876,0.0,0.0,0.0,1,0,0.342097732048738
62,0.6666666666666666,0.4611763569808251,0.0,0.0,0.25,0,1,0.5586083226083226
352,0.0,0.0,0.0,0.0,0.1875,1,0,0.1262905442952824
1120,0.1428571428571428,0.1556961419222854,0.0,0.0,0.125,1,0,0.24378735144726194
1119,0.2857142857142857,0.2921012140946956,0.0,0.0,0.0,1,0,0.24813353884790357
548,0.5714285714285714,0.6157388827655923,0.0,0.0,0.0625,0,1,0.5391121815779351
103,0.6666666666666666,0.5657742409488715,0.0,0.0,0.0625,0,1,0.6230573870573871
918,0.1111111111111111,0.1393878076206711,0.0,0.0,0.0,1,0,0.06784943533670997
1084,0.3333333333333333,0.3828303103121674,0.0,0.0,0.0,1,0,0.342097732048738
301,0.5,0.1957477206981967,0.0,0.0,0.0,1,0,0.2107347858540979
662,0.7,0.4602922867942868,0.0,0.0,0.0,0,1,0.5586083226083226
1115,0.4285714285714285,0.2799396732390524,0.0,0.0,0.0625,1,0,0.2845747801075215
94,0.625,0.6459761669579769,0.0,0.0,0.3125,0,1,0.5391121815779351
1704,0.75,0.5857646335426198,0.0,0.0,0.5,0,1,0.5598095238095238
1136,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.40807479348109466
1114,0.1428571428571428,0.1556961419222854,0.0,0.0,0.125,1,0,0.24378735144726194
1744,0.7272727272727273,0.7837171613361629,0.0,1.0,0.0,1,0,0.47692307692307695
1448,0.8333333333333334,0.6046955083303094,0.0,0.0,0.0,0,1,0.7335220335220335
1132,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.40807479348109466
652,0.6,0.5292319457803282,0.0,0.0,0.0625,0,1,0.5391121815779351
284,0.0,0.0,0.0,0.0,0.0,1,0,0.08390223618689314
1081,0.6666666666666666,0.2772429001298099,0.0,0.0,0.0625,1,0,0.3325244656421127
1133,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.40807479348109466
293,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.2107347858540979
1260,1.0,0.7428882691126822,0.0,0.0,0.0,0,1,0.5719058719058719
