,words,cos,id,brand,hash_similarity,match,predicted_match,predicted_scores
1507,0.3333333333333333,0.4349618651108876,0.0,0.0,0.0,1,0,0.4771638400662819
405,0.8571428571428571,0.7708581274507357,0.0,0.0,0.0,0,1,0.7417977007195548
1246,1.0,0.7194559803796376,0.0,0.0,0.0,0,1,0.6486247973779643
308,0.0,0.0,0.0,0.0,0.0625,1,0,0.058563388125167024
1119,0.2857142857142857,0.2921012140946956,0.0,0.0,0.0,1,0,0.32323855624237646
289,0.5,0.1957477206981967,0.0,0.0,0.0,1,0,0.16122239124007404
534,0.6666666666666666,0.5641119448490347,0.0,0.0,0.25,0,1,0.5699977660760717
1132,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.32765558945307954
334,0.2857142857142857,0.2994214034410876,0.0,0.0,0.1875,1,0,0.3483864725602598
1120,0.1428571428571428,0.1556961419222854,0.0,0.0,0.125,1,0,0.21039518579729585
1611,0.6666666666666666,0.4960287561004557,0.0,0.0,0.0,1,0,0.4690353088427546
103,0.6666666666666666,0.5657742409488715,0.0,0.0,0.0625,0,1,0.555235233591258
1700,0.6666666666666666,0.5427300610387755,0.0,0.0,0.0,0,1,0.5230304953858406
977,0.4285714285714285,0.3403057187001382,0.0,0.0,0.6875,1,0,0.4064053359056712
1104,0.1666666666666666,0.1761058955371612,0.0,0.0,0.5,1,0,0.2617376815480593
666,0.6153846153846154,0.5630401966411835,0.0,0.0,0.0,0,1,0.5586254596738751
953,0.3333333333333333,0.2539300032678581,0.0,0.0,0.125,1,0,0.27898110941546317
398,0.8181818181818182,0.7362880531737312,0.0,1.0,0.8125,0,1,0.622498177656765
1030,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.3350609467455039
1775,0.6153846153846154,0.5459733609290947,0.0,0.0,0.375,0,1,0.5722619964117244
1110,0.25,0.3144741906883965,0.0,0.0,0.0625,1,0,0.3631029340440888
88,0.6666666666666666,0.5586556769437505,0.0,0.0,0.5,0,1,0.5859352612543267
1076,0.3333333333333333,0.3869927448226222,0.0,0.0,0.0625,1,0,0.42726431167112144
548,0.5714285714285714,0.6157388827655923,0.0,0.0,0.0625,0,1,0.6354985565930399
1115,0.4285714285714285,0.2799396732390524,0.0,0.0,0.0625,1,0,0.2809964001726358
1214,0.8,0.7465068362465042,0.0,0.0,0.0,0,1,0.7271402633826
980,0.6666666666666666,0.4294924639857172,0.0,0.0,0.6875,1,0,0.45328358766362786
868,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.26456290882256484
1604,0.6666666666666666,0.4960287561004557,0.0,0.0,0.0,1,0,0.4690353088427546
500,0.6363636363636364,0.4597554013886346,0.0,0.0,0.875,0,1,0.5121150259869777
284,0.0,0.0,0.0,0.0,0.0,1,0,0.05300190527677717
617,0.4285714285714285,0.4745241749573945,0.0,0.0,0.0,0,1,0.5004099256789769
324,0.064516129032258,0.2032406433607844,0.0,0.0,0.125,1,0,0.2838693163257401
1747,0.7777777777777778,0.5799132975281356,0.0,0.0,0.0,0,1,0.5397767525385843
436,0.6428571428571429,0.5706820209675368,0.0,0.0,0.4375,0,1,0.5999021969812716
198,1.0,0.4888140667505941,0.0,0.0,0.1875,1,0,0.3986453236301179
190,0.2,0.1136213542963381,0.0,0.0,0.0,1,0,0.1371290514908422
900,0.3333333333333333,0.1458991742180307,0.0,0.0,0.0,1,0,0.14295489369914485
1003,0.4,0.3821053592894612,0.0,0.0,0.375,1,0,0.43367443236672276
1230,0.75,0.5870076167661074,0.0,0.0,0.0,0,1,0.5545401520565275
1608,0.6666666666666666,0.4960287561004557,0.0,0.0,0.0,1,0,0.4690353088427546
1167,0.4285714285714285,0.3007706502052863,0.0,0.0,0.1875,1,0,0.3162037568441872
186,0.125,0.1349794959109834,0.0,0.0,0.0,1,0,0.17953785270427508
1387,0.8,0.5730321737416023,0.0,0.0,0.0,0,1,0.5265720613843441
1193,0.2222222222222222,0.0929515506745328,0.0,0.0,0.125,1,0,0.11910510898245083
1729,1.0,1.0,0.0,0.0,0.0,0,1,0.9729846132964968
1213,1.0,0.6546900874696129,0.0,0.0,0.0,0,1,0.5737436677409016
1420,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.972984613296497
1668,1.0,0.3576244449233456,0.0,0.0,0.0,1,0,0.23028185642723017
876,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.26456290882256484
955,0.3333333333333333,0.2677172421743647,0.0,0.0,0.125,1,0,0.29492166049115875
1017,0.4,0.4461875838629021,0.0,1.0,0.0,1,0,0.3135641499446084
919,0.3333333333333333,0.3012854998239266,0.0,0.0,0.0625,1,0,0.3281711773805351
1006,0.2727272727272727,0.2364986233005043,0.0,0.0,0.0,1,0,0.26201938459837093
1172,1.0,0.2871340831857171,0.0,0.0,0.0625,1,0,0.15434368446854807
1137,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.32765558945307954
471,0.7142857142857143,0.6323626796485826,0.0,0.0,0.125,0,1,0.6265374765650936
1038,0.3333333333333333,0.3710495083175786,0.0,0.0,0.0625,1,0,0.4088310359772766
1605,0.6666666666666666,0.4960287561004557,0.0,0.0,0.0,1,0,0.4690353088427546
1207,0.75,0.6149457233510158,0.0,0.0,0.0,0,1,0.5868416750804584
1665,0.2857142857142857,0.1855102513492953,0.0,0.0,0.0,1,0,0.20000005306036905
235,0.0,0.0,0.0,0.0,0.0,1,0,0.05300190527677717
899,0.6666666666666666,0.4934040372641134,0.0,1.0,0.6875,1,0,0.36634489845518514
233,0.2222222222222222,0.2163965010013703,0.0,0.0,0.125,1,0,0.26182988143801444
1379,0.8571428571428571,0.6128196842180642,0.0,0.0,0.0,0,1,0.5590765704514115
1519,0.4285714285714285,0.4514831261404928,0.0,0.0,0.0,1,0,0.47377029043409247
1745,0.8,0.6331040320432417,0.0,0.0,0.0,0,1,0.5960260348711832
965,0.25,0.2011777140499545,0.0,0.0,0.0625,1,0,0.23211163950003613
1233,1.0,1.0,0.0,0.0,0.0,0,1,0.9729846132964968
244,0.3333333333333333,0.2053634224556723,0.0,0.0,0.0,1,0,0.2117063596480394
1165,0.5,0.4285186716703087,0.0,0.0,0.3125,1,0,0.4581552814435717
1523,0.4285714285714285,0.4514831261404928,0.0,0.0,0.0,1,0,0.47377029043409247
1203,0.4285714285714285,0.4014495035894614,0.0,0.0,0.4375,1,0,0.45485271972910013
1144,0.3333333333333333,0.3458525063817018,0.0,0.0,0.6875,1,0,0.43531355602458943
1376,0.75,0.6064072748555388,0.0,0.0,0.0,0,1,0.57696967857178
1619,0.6666666666666666,0.4960287561004557,0.0,0.0,0.0,1,0,0.4690353088427546
1005,0.1666666666666666,0.0847397761251631,0.0,0.0,0.8125,1,0,0.18390927538018592
87,0.6666666666666666,0.5586556769437505,0.0,0.0,0.0625,0,1,0.5470048813155978
1108,0.4,0.3109746852234402,0.6666666666666666,0.0,0.0,1,0,0.43930843283720783
257,0.0,0.0,0.0,0.0,0.0,1,0,0.05300190527677717
1706,0.5,0.4913810310780393,0.0,0.0,0.6875,0,1,0.5642044778797614
1016,0.3636363636363636,0.315452769414226,0.0,0.0,0.125,1,0,0.3429550554800311
94,0.625,0.6459761669579769,0.0,0.0,0.3125,0,1,0.6800507689936941
213,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.3835907579869862
1066,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.34853136853784283
329,0.5,0.40852100571141,0.0,0.0,0.1875,1,0,0.4239113835736298
967,0.25,0.1351593860275513,0.0,0.0,0.0625,1,0,0.15578246750922548
189,0.1428571428571428,0.1024729038780985,0.0,0.0,0.0,1,0,0.13773649491214118
624,0.8,0.5990674124551185,0.0,0.0,0.75,0,1,0.6234113178879005
1118,0.2857142857142857,0.3144741906883965,0.0,0.0,0.0625,1,0,0.3546672615655232
928,0.625,0.4594434089396285,0.0,0.0,0.125,1,0,0.4477005895037606
867,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.26456290882256484
1170,0.75,0.5220631609659793,0.0,0.0,0.0,1,0,0.47945257130265906
1264,0.8,0.8364505476656989,0.0,0.0,0.0,0,1,0.8311315219324654
215,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.3835907579869862
1198,0.3333333333333333,0.5285057457626104,0.0,1.0,0.25,1,0,0.4467314089475802
1769,0.7777777777777778,0.7558400104694758,0.0,1.0,0.0,0,1,0.5823478997199104
353,0.0,0.0,0.0,0.0,0.0625,1,0,0.058563388125167024
298,0.5,0.1957477206981967,0.0,0.0,0.0,1,0,0.16122239124007404
1722,0.75,0.6607277279172508,0.0,0.0,0.0,0,1,0.639773983505997
1188,0.375,0.199526405945316,0.0,0.0,0.0625,1,0,0.20067757388188237
141,0.5,0.4883700004853036,0.0,0.0,0.375,0,1,0.5329157656578857
894,0.2,0.2181295107566779,0.0,0.0,0.0,1,0,0.2579594525000414
1221,0.75,0.5870076167661074,0.0,0.0,0.0,0,1,0.5545401520565275
1262,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.972984613296497
904,0.3333333333333333,0.1458991742180307,0.0,0.0,0.0,1,0,0.14295489369914485
1080,0.8333333333333334,0.5202712229654969,0.0,0.0,0.0,1,0,0.4576975298869811
959,0.4285714285714285,0.3902710728291465,0.0,0.0,0.0,1,0,0.4029980445279723
340,0.0,0.0,0.0,0.0,0.1875,1,0,0.06968635382194671
925,0.2,0.0905472157767625,0.0,0.0,0.1875,1,0,0.12713560708781702
1146,0.3333333333333333,0.3774642499669215,0.0,0.0,0.0,1,0,0.4106861589911733
184,0.125,0.1744182565168963,0.0,0.0,0.0,1,0,0.22513621957554125
1019,0.5555555555555556,0.4708734702068257,0.0,0.0,0.0,1,0,0.4661955461017885
1735,1.0,0.7324766478692303,0.0,0.0,0.25,0,1,0.6859249841278697
118,1.0,0.6962815931474314,0.0,0.0,0.1875,0,1,0.6385154472642456
1499,0.75,0.4991456991978968,0.0,0.0,0.0,1,0,0.4529558251218836
48,0.5,0.4922800625245037,0.0,0.0,0.125,0,1,0.5151905758042146
