,image1,image2,dist
222,06a_5.jpg,06b_7.jpg,0.59375
223,06a_5.jpg,06b_8.jpg,0.53125
224,06a_5.jpg,06b_9.jpg,0.65625
225,06a_6.jpg,06b_1.jpg,0.71875
226,06a_6.jpg,06b_2.jpg,0.5625
227,06a_6.jpg,06b_3.jpg,0.6875
228,06a_6.jpg,06b_4.jpg,0.546875
229,06a_6.jpg,06b_5.jpg,0.828125
230,06a_6.jpg,06b_6.jpg,1.0
231,06a_6.jpg,06b_7.jpg,0.59375
232,06a_6.jpg,06b_8.jpg,0.5625
233,06a_6.jpg,06b_9.jpg,0.625
234,06a_7.jpg,06b_1.jpg,0.65625
235,06a_7.jpg,06b_2.jpg,0.59375
236,06a_7.jpg,06b_3.jpg,0.6875
237,06a_7.jpg,06b_4.jpg,0.546875
238,06a_7.jpg,06b_5.jpg,0.578125
239,06a_7.jpg,06b_6.jpg,0.59375
240,06a_7.jpg,06b_7.jpg,1.0
241,06a_7.jpg,06b_8.jpg,0.5625
242,06a_7.jpg,06b_9.jpg,0.625
243,06a_8.jpg,06b_1.jpg,0.65625
244,06a_8.jpg,06b_2.jpg,0.59375
245,06a_8.jpg,06b_3.jpg,0.625
246,06a_8.jpg,06b_4.jpg,0.515625
247,06a_8.jpg,06b_5.jpg,0.546875
248,06a_8.jpg,06b_6.jpg,0.5625
249,06a_8.jpg,06b_7.jpg,0.59375
250,06a_8.jpg,06b_8.jpg,0.96875
251,06a_8.jpg,06b_9.jpg,0.71875
252,06a_9.jpg,06b_1.jpg,0.65625
253,06a_9.jpg,06b_2.jpg,0.59375
254,06a_9.jpg,06b_3.jpg,0.75
255,06a_9.jpg,06b_4.jpg,0.734375
256,06a_9.jpg,06b_5.jpg,0.703125
257,06a_9.jpg,06b_6.jpg,0.625
258,06a_9.jpg,06b_7.jpg,0.65625
259,06a_9.jpg,06b_8.jpg,0.78125
260,06a_9.jpg,06b_9.jpg,0.96875
261,07a_1.jpg,07b_1.jpg,0.5
262,07a_1.jpg,07b_2.jpg,0.9375
263,07a_1.jpg,07b_3.jpg,0.78125
264,07a_1.jpg,07b_4.jpg,0.78125
265,07a_1.jpg,07b_5.jpg,0.625
266,07a_1.jpg,07b_6.jpg,0.65625
267,07a_1.jpg,07b_7.jpg,0.390625
268,07a_1.jpg,07b_8.jpg,0.390625
269,07a_2.jpg,07b_1.jpg,0.5625
270,07a_2.jpg,07b_2.jpg,0.71875
271,07a_2.jpg,07b_3.jpg,0.71875
272,07a_2.jpg,07b_4.jpg,0.90625
273,07a_2.jpg,07b_5.jpg,0.5625
274,07a_2.jpg,07b_6.jpg,0.65625
275,07a_2.jpg,07b_7.jpg,0.390625
276,07a_2.jpg,07b_8.jpg,0.390625
277,07a_3.jpg,07b_1.jpg,0.71875
278,07a_3.jpg,07b_2.jpg,0.65625
279,07a_3.jpg,07b_3.jpg,0.65625
280,07a_3.jpg,07b_4.jpg,0.6875
281,07a_3.jpg,07b_5.jpg,0.65625
