,words,cos,id,brand,hash_similarity,match,predicted_match,predicted_scores
948,0.7142857142857143,0.598427885269,0.0,1.0,0.125,1,0,0.27456379073294496
1262,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9464426577972395
870,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.4386059214417424
1009,0.2222222222222222,0.1627332951150621,0.0,0.0,0.4375,1,0,0.13417450998664307
215,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.46154365517084295
257,0.0,0.0,0.0,0.0,0.0,1,0,0.04602240376212813
1400,0.625,0.4999760631677225,0.0,0.0,0.0,0,1,0.5501683501683502
1184,0.625,0.5461901327794444,0.0,0.0,0.375,1,0,0.48781597065179155
1015,0.4545454545454545,0.3446087957970015,0.0,1.0,0.0,1,0,0.24518121351975022
241,0.3333333333333333,0.1498005213196571,0.0,0.0,0.0,1,0,0.1578495403967102
1104,0.1666666666666666,0.1761058955371612,0.0,0.0,0.5,1,0,0.20791666666666664
617,0.4285714285714285,0.4745241749573945,0.0,0.0,0.0,0,1,0.7253658611572281
1219,0.6666666666666666,0.7665602900460994,0.0,0.0,0.0,0,1,0.697962359316941
183,0.125,0.1349794959109834,0.0,0.0,0.0,1,0,0.061872531364238426
245,0.3,0.1411901193334374,0.0,0.0,0.0,1,0,0.1578495403967102
348,0.6666666666666666,0.6437356812551526,0.0,0.0,0.0,1,0,0.4674523007856341
65,0.6666666666666666,0.5321236023417115,0.0,0.0,0.1875,0,1,0.5635917464275674
297,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.1578495403967102
474,0.2727272727272727,0.3751081265278317,0.0,0.0,0.25,0,1,0.5494897959183674
915,0.5833333333333334,0.659274159978116,0.0,0.0,0.3125,1,0,0.4050999212690755
1234,0.6,0.4455388313641623,0.0,0.0,0.0,0,1,0.5501683501683502
233,0.2222222222222222,0.2163965010013703,0.0,0.0,0.125,1,0,0.13417450998664307
1103,0.5714285714285714,0.3360083470963798,0.0,0.0,0.0,1,0,0.21912794760534995
1165,0.5,0.4285186716703087,0.0,0.0,0.3125,1,0,0.46154365517084295
304,0.2,0.1825311891659405,0.0,0.0,0.0,1,0,0.061872531364238426
289,0.5,0.1957477206981967,0.0,0.0,0.0,1,0,0.1578495403967102
1037,0.3333333333333333,0.2740723196931727,0.0,0.0,0.0625,1,0,0.4386059214417424
654,0.8888888888888888,0.8017554317039426,0.0,1.0,0.0,0,1,0.8203703703703704
1018,0.2666666666666666,0.2249590007860625,0.0,0.0,0.0,1,0,0.09924520435334977
1725,0.5,0.4827311560029735,0.0,0.0,0.0,0,1,0.582397718189085
1729,1.0,1.0,0.0,0.0,0.0,0,1,0.9464426577972395
1745,0.8,0.6331040320432417,0.0,0.0,0.0,0,1,0.5636759754406814
185,0.5,0.5782590398064208,0.0,0.0,0.3125,1,0,0.46154365517084295
118,1.0,0.6962815931474314,0.0,0.0,0.1875,0,1,0.7575757575757575
1123,0.2857142857142857,0.1972062574904275,0.0,0.0,0.0,1,0,0.1578495403967102
236,0.6666666666666666,0.6761579661517019,0.0,0.0,0.3125,1,0,0.4050999212690755
1389,0.625,0.3947508082026038,0.0,0.0,0.0,0,1,0.5501683501683502
284,0.0,0.0,0.0,0.0,0.0,1,0,0.04602240376212813
1757,0.6363636363636364,0.4260219493682216,0.0,0.0,0.0,0,1,0.5501683501683502
377,0.6666666666666666,0.3798536825385066,0.0,0.0,0.0,0,1,0.625944125944126
418,0.3333333333333333,0.3671653792266156,0.0,0.0,0.625,0,1,0.5537491115849326
1273,0.0,0.0,0.0,0.0,0.0,1,0,0.04602240376212813
1235,0.6,0.4793263860603955,0.0,0.0,0.0,0,1,0.5501683501683502
90,0.6666666666666666,0.4841709496924904,0.0,0.0,0.0625,0,1,0.5635917464275674
1050,0.5,0.6037234965781549,0.0,0.0,0.25,1,0,0.46154365517084295
1246,1.0,0.7194559803796376,0.0,0.0,0.0,0,1,0.6296296296296297
966,0.25,0.2011777140499545,0.0,0.0,0.0625,1,0,0.1183479517210604
182,0.5,0.5782590398064208,0.0,0.0,0.3125,1,0,0.46154365517084295
987,0.125,0.2144392237996479,0.0,0.0,0.5625,1,0,0.20791666666666664
917,0.3333333333333333,0.1455392466980153,0.0,0.0,0.0625,1,0,0.2757271335629545
1728,1.0,1.0,0.0,0.0,0.0,0,1,0.9464426577972395
1149,0.3333333333333333,0.3774642499669215,0.0,0.0,0.0,1,0,0.4930143755615453
950,0.0,0.0,0.0,0.0,0.0,1,0,0.04602240376212813
1504,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.4748325573797272
969,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.42258261620980403
1008,0.7272727272727273,0.631170346215512,0.0,0.0,0.0,1,0,0.4674523007856341
663,0.3333333333333333,0.3157510256207272,0.0,0.0,0.1875,0,1,0.5537491115849326
1331,0.5,0.4780858128572855,0.0,0.0,0.0,0,1,0.582397718189085
1193,0.2222222222222222,0.0929515506745328,0.0,0.0,0.125,1,0,0.13417450998664307
961,0.4285714285714285,0.2011777140499545,0.0,0.0,0.0625,1,0,0.2757271335629545
376,0.6666666666666666,0.3849733455551939,0.0,0.0,0.125,0,1,0.5635917464275674
1051,0.5,0.6037234965781549,0.0,0.0,0.25,1,0,0.46154365517084295
920,0.3333333333333333,0.1455392466980153,0.0,0.0,0.0625,1,0,0.2757271335629545
1119,0.2857142857142857,0.2921012140946956,0.0,0.0,0.0,1,0,0.4748325573797272
91,1.0,0.7905367662118223,0.0,0.0,0.0,0,1,0.8314594928140745
1599,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.4748325573797272
1191,0.2222222222222222,0.0929515506745328,0.0,0.0,0.125,1,0,0.13417450998664307
425,0.75,0.4496878677844808,0.0,0.0,0.0,0,1,0.625944125944126
1114,0.1428571428571428,0.1556961419222854,0.0,0.0,0.125,1,0,0.0671251902587519
337,0.5,0.4694603019838782,0.0,0.0,0.125,1,0,0.46154365517084295
1084,0.3333333333333333,0.3828303103121674,0.0,0.0,0.0,1,0,0.4930143755615453
1448,0.8333333333333334,0.6046955083303094,0.0,0.0,0.0,0,1,0.6372053872053872
190,0.2,0.1136213542963381,0.0,0.0,0.0,1,0,0.061872531364238426
444,0.8333333333333334,0.7220850695798725,0.0,0.0,0.0,0,1,0.6296296296296297
1255,0.6666666666666666,0.525627789040171,0.0,0.0,0.0,0,1,0.625944125944126
886,0.6666666666666666,0.5974026108760204,0.0,0.0,0.3125,1,0,0.4050999212690755
1168,0.5714285714285714,0.4529430477856778,0.0,0.0,0.1875,1,0,0.48781597065179155
756,0.4,0.3324413039176513,0.0,0.0,0.0625,0,1,0.5120487056758934
1130,0.6,0.5685004377659546,0.0,0.0,0.0,1,0,0.4674523007856341
1032,0.6666666666666666,0.6298550287962389,0.0,0.0,0.0625,1,0,0.4050999212690755
370,0.6666666666666666,0.593830807789034,0.0,0.0,0.0,1,0,0.4674523007856341
1126,0.625,0.6581143667365191,0.0,0.0,0.0,1,0,0.4674523007856341
