words,cos,id,brand,hash_similarity,match
0.3076923076923077,0.2429287494701039,0.0,0.0,0.0,0
0.4666666666666667,0.2674500466797608,0.0,0.0,0.25,0
0.3076923076923077,0.2663288195844996,0.0,0.0,0.0,0
0.3333333333333333,0.244232873427189,0.0,0.0,0.0625,0
0.25,0.153960103219278,0.0,0.0,0.0625,0
0.5,0.2767343729030457,0.0,0.0,0.0625,0
0.5,0.4191247080082577,0.0,0.0,0.1875,0
0.25,0.3153010058820803,0.0,0.0,0.0625,0
0.3333333333333333,0.3640833603118001,0.0,0.0,0.0625,0
0.1666666666666666,0.1450318889564829,0.0,0.0,0.0625,0
0.0,0.0,0.0,0.0,0.0,0
0.2,0.1466992528405943,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0625,0
0.8,0.6561610110407075,0.0,0.0,0.1875,0
0.2,0.0918250205804558,0.0,0.0,0.25,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.5,0.1579389032619504,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.5,0.2420157211637729,0.0,0.0,0.0,0
0.25,0.1420019900584727,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0625,0
0.25,0.1270810085452782,0.0,0.0,0.0,0
0.1666666666666666,0.1265868134631978,0.0,0.0,0.0625,0
0.0,0.0,0.0,0.0,0.375,0
0.0909090909090909,0.095515819964577,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0625,0
0.5,0.3240047200285437,0.0,0.0,0.0,0
0.125,0.0627081229882807,0.0,0.0,0.1875,0
0.125,0.0660735457779794,0.0,0.0,0.0625,0
0.4,0.3623932622796707,0.0,0.0,0.0,0
0.2,0.1583628649620178,0.0,0.0,0.0,0
0.1111111111111111,0.0956029171545318,0.0,0.0,0.0,0
0.1111111111111111,0.1290679186443854,0.0,0.0,0.125,0
0.1111111111111111,0.1290679186443854,0.0,0.0,0.125,0
0.4166666666666667,0.4059167838234732,0.0,0.0,0.375,0
0.1666666666666666,0.0754152666746269,0.0,0.0,0.1875,0
0.2,0.1689902670146777,0.0,0.0,0.25,0
0.5,0.2837463665733939,0.0,0.0,0.4375,0
0.0,0.0,0.0,0.0,0.0625,0
0.0,0.0,0.0,0.0,0.0,0
0.5,0.2918967650764135,0.0,0.0,0.125,0
0.2,0.1338091266569407,0.0,0.0,0.0625,0
0.0,0.0,0.0,0.0,0.5625,0
0.3076923076923077,0.2721986656378911,0.0,0.0,0.5625,0
0.0606060606060606,0.0783472305457774,0.0,0.0,0.125,0
0.0909090909090909,0.2013604965324095,0.0,0.0,0.125,0
0.0,0.0,0.0,0.0,0.0,0
0.1666666666666666,0.0879400098431546,0.0,0.0,0.25,0
0.1666666666666666,0.0604644668031889,0.0,0.0,0.125,0
0.3,0.3091159376002236,0.0,0.0,0.0625,0
0.1666666666666666,0.0586623244378075,0.0,0.0,0.125,0
0.3333333333333333,0.2888327877620235,0.0,0.0,0.0,0
0.2222222222222222,0.1671549767338237,0.0,0.0,0.0,0
0.1666666666666666,0.1490869914865168,0.0,0.0,0.125,0
0.0,0.0,0.0,0.0,0.125,0
0.0,0.0,0.0,0.0,0.1875,0
0.2857142857142857,0.2005497913580332,0.0,0.0,0.1875,0
0.0909090909090909,0.0833974839728016,0.0,0.0,0.0,0
0.375,0.4319915982177734,0.0,0.0,0.125,0
0.6666666666666666,0.5143614057006607,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.1875,0
0.4285714285714285,0.1960925730553202,0.0,0.0,0.4375,0
0.4285714285714285,0.1994842366042229,0.0,0.0,0.0625,0
0.4285714285714285,0.1516116310121689,0.0,0.0,0.1875,0
0.1176470588235294,0.1205339467490774,0.0,0.0,0.4375,0
0.1818181818181818,0.1007935461927368,0.0,0.0,0.0,0
0.2,0.0978618993006666,0.0,0.0,0.375,0
0.2,0.1145742003577576,0.0,0.0,0.0,0
0.2,0.123301226615045,0.0,0.0,0.0,0
0.2142857142857142,0.1021454400513008,0.0,0.0,0.0625,0
0.1428571428571428,0.0253988696927654,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,1
1.0,0.9359794218996548,0.0,0.0,0.0,1
0.8,0.5637527359561483,1.0,0.0,0.0,1
0.75,1.0,0.0,0.0,0.75,1
0.5,0.5782590398064208,0.0,0.0,0.3125,1
0.125,0.1349794959109834,0.0,0.0,0.0,1
0.125,0.1744182565168963,0.0,0.0,0.0,1
0.5,0.5782590398064208,0.0,0.0,0.3125,1
0.125,0.1349794959109834,0.0,0.0,0.0,1
0.125,0.1744182565168963,0.0,0.0,0.0,1
0.4285714285714285,0.4966992998832585,0.0,0.0,0.0,1
0.1428571428571428,0.1024729038780985,0.0,0.0,0.0,1
0.2,0.1136213542963381,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.1875,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.1875,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,0.4547815782352226,0.0,0.0,0.1875,1
1.0,1.0,0.0,0.0,0.0,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,1.0,0.0,0.0,0.0,1
0.5454545454545454,0.3517969584407848,0.0,0.0,0.25,1
0.4545454545454545,0.637645545521379,0.0,0.0,0.25,1
1.0,1.0000000000000002,0.0,0.0,0.8125,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.8125,1
0.4545454545454545,0.637645545521379,0.0,0.0,0.25,1
0.3846153846153846,0.4547815782352226,0.0,0.0,0.1875,1
0.4615384615384615,0.3517969584407848,0.0,0.0,0.25,1
0.4615384615384615,0.3517969584407848,0.0,0.0,0.25,1
0.4615384615384615,0.3517969584407848,0.0,0.0,0.25,1
0.4615384615384615,0.3517969584407848,0.0,0.0,0.25,1
0.3846153846153846,0.4547815782352226,0.0,0.0,0.1875,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,0.637645545521379,0.0,0.0,0.25,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.8125,1
1.0,1.0000000000000002,0.0,0.0,0.8125,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
0.4545454545454545,0.637645545521379,0.0,0.0,0.25,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.8125,1
0.4545454545454545,0.637645545521379,0.0,0.0,0.25,1
1.0,1.0000000000000002,0.0,0.0,0.8125,1
0.4545454545454545,0.637645545521379,0.0,0.0,0.25,1
0.4545454545454545,0.637645545521379,0.0,0.0,0.25,1
0.2307692307692307,0.2290734706203562,0.0,0.0,0.125,1
0.9411764705882352,1.0000000000000002,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.75,0.7417256736470003,0.0,0.0,0.3125,1
0.75,0.7417256736470003,0.0,0.0,0.3125,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,1.0,0.0,0.0,1
0.25,0.1125163208529793,0.0,0.0,0.0,1
0.25,0.1125163208529793,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.1875,1
0.3333333333333333,0.2053634224556723,0.0,0.0,0.0,1
0.15,0.0990570627039581,0.0,0.0,0.0,1
1.0,1.0000000000000002,1.0,0.0,0.0,1
1.0,1.0000000000000002,1.0,0.0,0.0,1
1.0,1.0000000000000002,1.0,0.0,0.0,1
0.3333333333333333,0.3066444134114556,0.0,0.0,0.0,1
1.0,0.7010632570800005,0.0,0.0,0.8125,1
0.4444444444444444,0.3733174500899171,0.0,0.0,0.125,1
0.4444444444444444,0.3733174500899171,0.0,0.0,0.125,1
0.4444444444444444,0.3733174500899171,0.0,0.0,0.125,1
0.9166666666666666,1.0,0.0,0.0,0.0,1
0.9166666666666666,1.0,0.0,0.0,0.0,1
0.9166666666666666,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.1875,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0625,1
1.0,1.0000000000000002,0.0,0.0,0.0625,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.25,1
1.0,1.0,0.0,0.0,0.25,1
1.0,1.0,0.0,0.0,0.25,1
1.0,1.0,0.0,0.0,0.25,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.6153846153846154,0.5072892272562818,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.6153846153846154,0.4952468254065845,0.0,0.0,0.0,1
0.5714285714285714,0.5072892272562818,0.0,0.0,0.0,1
0.7142857142857143,0.729387225982828,1.0,0.0,0.1875,1
0.6153846153846154,0.4952468254065845,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.625,1
1.0,0.8755015554515928,0.0,0.0,0.125,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.5,0.1825311891659405,0.0,0.0,0.0,1
0.5,0.1957477206981967,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.5,0.1825311891659405,0.0,0.0,0.0,1
0.5,0.1957477206981967,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.5,0.1825311891659405,0.0,0.0,0.0,1
0.5,0.1957477206981967,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.5,0.1825311891659405,0.0,0.0,0.0,1
0.5,0.1957477206981967,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.8,0.9324818113584404,0.0,0.0,0.0,1
0.2,0.1825311891659405,0.0,0.0,0.0,1
0.25,0.1957477206981967,0.0,0.0,0.0,1
1.0,0.9359794218996548,0.0,0.0,0.0625,1
0.5454545454545454,0.5684468534231637,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0625,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
0.8,0.5613212665958258,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
0.238095238095238,0.493316438498058,0.0,0.0,0.125,1
1.0,1.0,0.0,0.0,0.0,1
0.3333333333333333,0.3585175859806289,1.0,0.0,0.0,1
0.5,0.4669283003405965,1.0,0.0,0.0,1
1.0,0.9367957574047462,1.0,0.0,0.0,1
0.4615384615384615,0.5503299671477225,0.0,0.0,0.5625,1
0.4615384615384615,0.5503299671477225,0.0,0.0,0.5625,1
1.0,1.0,0.0,0.0,0.0,1
0.9230769230769232,1.0000000000000002,0.0,0.0,0.0,1
0.4615384615384615,0.5503299671477225,0.0,0.0,0.5625,1
0.4615384615384615,0.5503299671477225,0.0,0.0,0.5625,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
0.0606060606060606,0.1975325083436755,0.0,0.0,0.125,1
1.0,0.8203824172803027,0.0,0.0,0.875,1
0.8333333333333334,0.7490318716953499,0.0,0.0,0.1875,1
1.0,1.0,0.0,0.0,0.0,1
0.8333333333333334,0.678980470454571,0.0,0.0,0.25,1
0.7142857142857143,0.7490318716953499,0.0,0.0,0.1875,1
0.7142857142857143,0.6470455870828453,0.0,0.0,0.125,1
0.8333333333333334,0.678980470454571,0.0,0.0,0.25,1
0.5,0.4315831836795403,0.0,0.0,0.0,1
0.4,0.2582789354511126,0.0,0.0,0.1875,1
0.3636363636363636,0.3242262314270707,0.0,0.0,0.1875,1
1.0,0.6591934777854915,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.125,1
0.5,0.4694603019838782,0.0,0.0,0.125,1
0.2857142857142857,0.6506787872209249,0.0,0.0,0.0,1
0.0714285714285714,0.2161539367948561,0.0,0.0,0.125,1
0.1428571428571428,0.0357645176072958,0.0,0.0,0.1875,1
0.0,0.0,0.0,0.0,0.1875,1
0.375,0.5706297503004683,0.0,0.0,0.125,1
1.0,1.0000000000000002,1.0,0.0,0.0,1
0.7777777777777778,0.6311803752895614,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
1.0,1.0000000000000002,0.0,0.0,0.0,1
0.5333333333333333,0.5464531260877353,0.0,0.0,0.0,1
1.0,1.0,1.0,0.0,0.0,1
0.8,0.5464531260877353,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.1875,1
0.0,0.0,0.0,0.0,0.0625,1
0.6666666666666666,0.6690930508913693,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.5,0.593830807789034,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.5,0.593830807789034,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.5,0.593830807789034,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.6666666666666666,0.593830807789034,0.0,0.0,0.0,1
0.6666666666666666,0.593830807789034,0.0,0.0,0.0,1
0.6666666666666666,0.593830807789034,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,1
0.8,0.4268329303374759,0.0,0.0,0.125,0
0.4,0.3257283993175132,0.0,0.0,0.0,0
0.5,0.3514592075065366,0.0,0.0,0.25,0
0.5,0.2386582028587346,0.0,0.0,0.0,0
0.4,0.1877581590157798,0.0,0.0,0.25,0
0.5,0.2348193556596013,0.0,0.0,0.0,0
0.2,0.1539548605610255,0.0,0.0,0.0,0
0.5,0.2357276770697536,0.0,0.0,0.0,0
0.4,0.246450688973112,0.0,0.0,0.3125,0
0.4,0.246450688973112,0.0,0.0,0.3125,0
0.4,0.246450688973112,0.0,0.0,0.3125,0
0.4,0.180854716803625,0.0,0.0,0.0,0
0.3,0.1444206615514792,0.0,0.0,0.375,0
0.6,0.3298002583437623,0.0,0.0,0.0,0
0.5,0.3917284511739736,0.0,0.0,0.0625,0
0.5,0.3917284511739736,0.0,0.0,0.0625,0
0.3,0.2098009896139874,0.0,0.0,0.1875,0
0.3,0.1497940819949337,0.0,0.0,0.0,0
0.3,0.2431166236589468,0.0,0.0,0.0,0
0.5,0.3338013312523252,0.0,0.0,0.3125,0
0.2,0.1884661664441491,0.0,0.0,0.0,0
0.5,0.3228210431411639,0.0,0.0,0.3125,0
0.8333333333333334,0.753969284882571,0.0,1.0,0.8125,0
0.5833333333333334,0.6450741880774917,0.0,1.0,0.0,0
0.3333333333333333,0.3206798590758328,0.0,0.0,0.25,0
0.3333333333333333,0.1657362796936471,0.0,1.0,0.0,0
0.25,0.2016153030129358,0.0,0.0,0.125,0
0.5,0.390883468259097,0.0,0.0,0.0,0
0.3333333333333333,0.2151112577353772,0.0,0.0,0.0,0
0.8571428571428571,0.9570466921416588,0.0,0.0,0.0,0
0.8571428571428571,0.9570466921416588,0.0,0.0,0.0,0
0.3125,0.1788092544524986,0.0,0.0,0.0625,0
0.4285714285714285,0.3842691361640475,0.0,0.0,0.5625,0
0.5,0.2758364283812066,0.0,0.0,0.0625,0
0.4285714285714285,0.2437359933085917,0.0,0.0,0.0,0
0.4285714285714285,0.3775975356929067,0.0,0.0,0.1875,0
0.2142857142857142,0.0992336463946129,0.0,0.0,0.0625,0
0.375,0.2353586619456232,0.0,0.0,0.125,0
0.7857142857142857,0.4697030459092853,0.0,0.0,0.0625,0
0.6,0.3801707333111895,0.0,0.0,0.0,0
0.5714285714285714,0.4292317194588423,0.0,0.0,0.375,0
0.6,0.3455660068936273,0.0,0.0,0.3125,0
0.2857142857142857,0.3934297126396443,0.0,0.0,0.625,0
0.2857142857142857,0.1984254809644216,0.0,0.0,0.125,0
0.3,0.1222971890259294,0.0,0.0,0.4375,0
0.3636363636363636,0.1973277854258469,0.0,0.0,0.125,0
0.3333333333333333,0.2086804685466567,0.0,0.0,0.0,0
0.1176470588235294,0.0888998446304858,0.0,0.0,0.0,0
0.9333333333333332,0.7590725527778929,0.0,0.0,0.0625,0
0.6666666666666666,0.362346485378988,0.0,0.0,0.0,0
0.4117647058823529,0.3202103294276435,0.0,0.0,0.0,0
0.3529411764705882,0.2829986316011603,0.0,0.0,0.0,0
0.4117647058823529,0.3851884147224487,0.0,0.0,0.0,0
0.5882352941176471,0.4514837819262937,0.0,0.0,0.0,0
0.3529411764705882,0.1934229991836524,0.0,0.0,0.0625,0
0.3333333333333333,0.0997029366652547,0.0,0.0,0.0,0
0.3333333333333333,0.1356995607889662,0.0,0.0,0.0,0
0.3529411764705882,0.1664285305113542,0.0,0.0,0.0,0
0.1666666666666666,0.1503470407135338,0.0,0.0,0.0,0
0.1666666666666666,0.0957198489886883,0.0,0.0,0.1875,0
0.6470588235294118,0.5344092133709476,0.0,0.0,0.4375,0
0.3636363636363636,0.1619417326287892,0.0,0.0,0.0,0
0.2352941176470588,0.2430176008376537,0.0,0.0,0.125,0
0.2727272727272727,0.1987007647574936,0.0,0.0,0.3125,0
0.4545454545454545,0.3336965644948119,0.0,0.0,0.125,0
0.3636363636363636,0.1795021421849372,0.0,1.0,0.0,0
0.3636363636363636,0.2766045539909717,0.0,0.0,0.0,0
0.4117647058823529,0.3163218400922553,0.0,1.0,0.625,0
0.8125,0.7697952971592765,0.0,0.0,0.0,0
0.4375,0.3660017555959794,0.0,0.0,0.0,0
0.6875,0.5798395248097528,0.0,0.0,0.0,0
0.5,0.4622768524088286,0.0,0.0,0.0,0
0.3125,0.2374820329274606,0.0,0.0,0.0,0
0.3333333333333333,0.2185971882472256,0.0,0.0,0.125,0
0.3333333333333333,0.1455760292160967,0.0,0.0,0.3125,0
0.1111111111111111,0.0929769403688144,0.0,0.0,0.5625,0
0.4444444444444444,0.4031926221645002,0.0,0.0,0.0,0
0.5333333333333333,0.3384822991650741,0.0,0.0,0.0625,0
0.4,0.3764065435243374,0.0,0.0,0.5625,0
0.4,0.3211577094685908,0.0,0.0,0.0625,0
0.5238095238095238,0.5357052037997208,0.0,0.0,0.125,0
0.4666666666666667,0.4144169936834551,0.0,0.0,0.0625,0
0.4444444444444444,0.3639239652728716,0.0,0.0,0.0,0
0.0666666666666666,0.0532314735875526,0.0,0.0,0.0,0
0.3333333333333333,0.2480520338896535,0.0,0.0,0.0,0
0.3888888888888889,0.2686517842234224,0.0,0.0,0.0,0
0.5,0.3422755921277434,0.0,0.0,0.0,0
0.4375,0.3065616359235116,0.0,0.0,0.375,0
0.4375,0.2932271484862128,0.0,0.0,0.25,0
0.3125,0.2194959926120029,0.0,0.0,0.125,0
0.3125,0.2056618833060893,0.0,0.0,0.1875,0
0.3636363636363636,0.235214769118687,0.0,0.0,0.25,0
0.2727272727272727,0.1796490780820553,0.0,0.0,0.1875,0
0.2727272727272727,0.1753549255013808,0.0,0.0,0.0,0
0.2727272727272727,0.1719417783095625,0.0,0.0,0.1875,0
0.6470588235294118,0.6262459426520323,0.0,0.0,0.125,0
0.3529411764705882,0.2525148118048004,0.0,0.0,0.125,0
0.2352941176470588,0.1635033995564428,0.0,0.0,0.0625,0
0.3125,0.4090987735318123,0.0,0.0,0.25,0
0.4545454545454545,0.2746117450158417,0.0,0.0,0.0,0
0.4545454545454545,0.3305115939101765,0.0,0.0,0.125,0
0.4285714285714285,0.3313659987188707,0.0,0.0,0.0625,0
0.4444444444444444,0.1991825116728234,0.0,0.0,0.0625,0
0.3809523809523809,0.2966477318338812,0.0,0.0,0.125,0
0.3333333333333333,0.1691045382665957,0.0,0.0,0.125,0
0.7142857142857143,0.6067414419446797,0.0,0.0,0.0625,0
0.1428571428571428,0.0723081558289971,0.0,0.0,0.0625,0
0.4285714285714285,0.4437229683258131,0.0,0.0,0.0,0
0.4666666666666667,0.4061324013412352,0.0,0.0,0.0,0
0.1428571428571428,0.1306953334720186,0.0,0.0,0.0,0
0.4285714285714285,0.3655082564819772,0.0,0.0,0.0,0
0.3333333333333333,0.227581560241729,0.0,0.0,0.0625,0
0.1111111111111111,0.0473931196072851,0.0,0.0,0.0625,0
0.4285714285714285,0.3100321456974999,0.0,0.0,0.0625,0
0.3571428571428571,0.254990312459917,0.0,0.0,0.125,0
0.2857142857142857,0.2249028005564739,0.0,0.0,0.25,0
