,image1,image2,dist
128,03a_1.jpg,03b_1.jpg,0.890625
129,03a_1.jpg,03b_2.jpg,0.625
130,03a_1.jpg,03b_3.jpg,0.8125
131,03a_1.jpg,03b_4.jpg,0.890625
132,03a_1.jpg,03b_5.jpg,0.453125
133,03a_1.jpg,03b_6.jpg,0.453125
134,03a_2.jpg,03b_1.jpg,0.6875
135,03a_2.jpg,03b_2.jpg,0.515625
136,03a_2.jpg,03b_3.jpg,0.890625
137,03a_2.jpg,03b_4.jpg,0.6875
138,03a_2.jpg,03b_5.jpg,0.46875
139,03a_2.jpg,03b_6.jpg,0.46875
140,03a_3.jpg,03b_1.jpg,0.625
141,03a_3.jpg,03b_2.jpg,0.890625
142,03a_3.jpg,03b_3.jpg,0.515625
143,03a_3.jpg,03b_4.jpg,0.625
144,03a_3.jpg,03b_5.jpg,0.46875
145,03a_3.jpg,03b_6.jpg,0.46875
146,03a_4.jpg,03b_1.jpg,0.78125
147,03a_4.jpg,03b_2.jpg,0.671875
148,03a_4.jpg,03b_3.jpg,0.703125
149,03a_4.jpg,03b_4.jpg,0.90625
150,03a_4.jpg,03b_5.jpg,0.4375
151,03a_4.jpg,03b_6.jpg,0.4375
152,03a_5.jpg,03b_1.jpg,0.53125
153,03a_5.jpg,03b_2.jpg,0.484375
154,03a_5.jpg,03b_3.jpg,0.484375
155,03a_5.jpg,03b_4.jpg,0.46875
156,03a_5.jpg,03b_5.jpg,1.0
157,03a_5.jpg,03b_6.jpg,1.0
158,03a_6.jpg,03b_1.jpg,0.53125
159,03a_6.jpg,03b_2.jpg,0.484375
160,03a_6.jpg,03b_3.jpg,0.484375
161,03a_6.jpg,03b_4.jpg,0.46875
162,03a_6.jpg,03b_5.jpg,1.0
163,03a_6.jpg,03b_6.jpg,1.0
164,04a_01.jpg,04b_1.jpg,0.6875
165,04a_01.jpg,04b_2.jpg,0.53125
166,04a_01.jpg,04b_3.jpg,0.515625
167,04a_01.jpg,04b_4.jpg,0.515625
168,04a_02.jpg,04b_1.jpg,0.484375
169,04a_02.jpg,04b_2.jpg,0.546875
170,04a_02.jpg,04b_3.jpg,1.0
171,04a_02.jpg,04b_4.jpg,0.75
172,05b_1.jpg,05a_1.jpg,0.796875
173,05b_1.jpg,05a_2.jpg,0.609375
174,05b_1.jpg,05a_3.jpg,0.734375
175,05b_1.jpg,05a_4.jpg,0.671875
176,05b_1.jpg,05a_5.jpg,0.640625
177,05b_1.jpg,05a_6.jpg,0.734375
178,05b_1.jpg,05a_7.jpg,0.3125
179,05b_1.jpg,05a_8.jpg,0.3125
180,06a_1.jpg,06b_1.jpg,0.6875
181,06a_1.jpg,06b_2.jpg,0.96875
182,06a_1.jpg,06b_3.jpg,0.625
183,06a_1.jpg,06b_4.jpg,0.53125
184,06a_1.jpg,06b_5.jpg,0.640625
185,06a_1.jpg,06b_6.jpg,0.59375
186,06a_1.jpg,06b_7.jpg,0.59375
187,06a_1.jpg,06b_8.jpg,0.65625
